guidao_station_name,guidao_line_name,guidao_jingdu_str,guidao_weidu_str,gongjiao_station_name,gongjiao_line_name,gongjiao_jingdu_str,gongjiao_weidu_str,range_str,distance,guidao_line_begin,guidao_line_end,gongjiao_line_begin,gongjiao_line_end,guidao_station_orderid,gongjiao_station_orderid
分钟寺,地铁10号线内环,116.453976,39.852227,分钟寺,352路,116.45372799979557,39.85271699962394,"[50, 99]",58.4537,巴沟,巴沟,劲松中街,旧宫路口北,24,9
分钟寺,地铁10号线内环,116.453976,39.852227,分钟寺,352路,116.45372799979557,39.85271699962394,"[50, 99]",58.4537,巴沟,巴沟,劲松中街,旧宫路口北,24,9
宋家庄,地铁10号线内环,116.428368,39.845849,地铁宋家庄站,2路,116.42832199983346,39.845279999633746,"[50, 99]",63.3916,巴沟,巴沟,宽街路口南,双庙,26,24
宋家庄,地铁10号线内环,116.428368,39.845849,地铁宋家庄站,2路,116.42832199983346,39.845279999633746,"[50, 99]",63.3916,巴沟,巴沟,宽街路口南,双庙,26,24
宋家庄,地铁10号线内环,116.428368,39.845849,地铁宋家庄站,39路,116.42832199978653,39.845248999955444,"[50, 99]",66.8323,巴沟,巴沟,北京站东,双庙,26,15
宋家庄,地铁10号线内环,116.428368,39.845849,地铁宋家庄站,39路,116.42832199978653,39.845248999955444,"[50, 99]",66.8323,巴沟,巴沟,北京站东,双庙,26,15
宋家庄,地铁10号线内环,116.428368,39.845849,地铁宋家庄站,511路,116.42832000055492,39.84529500037936,"[50, 99]",61.738,巴沟,巴沟,方庄东路,城南嘉园,26,7
宋家庄,地铁10号线内环,116.428368,39.845849,地铁宋家庄站,511路,116.42832000055492,39.84529500037936,"[50, 99]",61.738,巴沟,巴沟,方庄东路,城南嘉园,26,7
宋家庄,地铁10号线内环,116.428368,39.845849,地铁宋家庄站,990路,116.42831999943188,39.84532600005167,"[50, 99]",58.299,巴沟,巴沟,小红门牌坊村,地铁公益西桥站,26,14
宋家庄,地铁10号线内环,116.428368,39.845849,地铁宋家庄站,990路,116.42831999943188,39.84532600005167,"[50, 99]",58.299,巴沟,巴沟,小红门牌坊村,地铁公益西桥站,26,14
宋家庄,地铁10号线内环,116.428368,39.845849,地铁宋家庄站,夜28路,116.42832200034769,39.845066000402014,"[50, 99]",87.1539,巴沟,巴沟,惠新东桥南,地铁宋家庄站,26,41
宋家庄,地铁10号线内环,116.428368,39.845849,地铁宋家庄站,夜28路,116.42832200034769,39.845066000402014,"[50, 99]",87.1539,巴沟,巴沟,惠新东桥南,地铁宋家庄站,26,41
石榴庄,地铁10号线内环,116.414103,39.845905,石榴园,120路,116.41474199958074,39.846549999692265,"[50, 99]",90.1099,巴沟,巴沟,石榴园东,左家庄,27,1
石榴庄,地铁10号线内环,116.414103,39.845905,石榴园,120路,116.41474199958074,39.846549999692265,"[50, 99]",90.1099,巴沟,巴沟,石榴园东,左家庄,27,1
石榴庄,地铁10号线内环,116.414103,39.845905,石榴园,141路,116.41474199983156,39.84649999983833,"[50, 99]",85.7509,巴沟,巴沟,宋家庄枢纽站,时代庄园北站,27,5
石榴庄,地铁10号线内环,116.414103,39.845905,石榴园,141路,116.41474199983156,39.84649999983833,"[50, 99]",85.7509,巴沟,巴沟,宋家庄枢纽站,时代庄园北站,27,5
石榴庄,地铁10号线内环,116.414103,39.845905,石榴园,141路,116.41465000032493,39.846438999559325,"[50, 99]",75.5412,巴沟,巴沟,时代庄园北站,宋家庄枢纽站,27,43
石榴庄,地铁10号线内环,116.414103,39.845905,石榴园,141路,116.41465000032493,39.846438999559325,"[50, 99]",75.5412,巴沟,巴沟,时代庄园北站,宋家庄枢纽站,27,43
石榴庄,地铁10号线内环,116.414103,39.845905,石榴园,17路,116.41473999954137,39.84655399993375,"[50, 99]",90.3615,巴沟,巴沟,石榴园东,崇文门东,27,1
石榴庄,地铁10号线内环,116.414103,39.845905,石榴园,17路,116.41473999954137,39.84655399993375,"[50, 99]",90.3615,巴沟,巴沟,石榴园东,崇文门东,27,1
石榴庄,地铁10号线内环,116.414103,39.845905,石榴园,820路,116.41473999968795,39.84649299982283,"[50, 99]",85.0425,巴沟,巴沟,大地公交场站,莲花池南路,27,25
石榴庄,地铁10号线内环,116.414103,39.845905,石榴园,820路,116.41473999968795,39.84649299982283,"[50, 99]",85.0425,巴沟,巴沟,大地公交场站,莲花池南路,27,25
石榴庄,地铁10号线内环,116.414103,39.845905,石榴园,820路,116.41464399960262,39.84664499996515,"[50, 99]",94.36,巴沟,巴沟,莲花池南路,大地公交场站,27,13
石榴庄,地铁10号线内环,116.414103,39.845905,石榴园,820路,116.41464399960262,39.84664499996515,"[50, 99]",94.36,巴沟,巴沟,莲花池南路,大地公交场站,27,13
石榴庄,地铁10号线内环,116.414103,39.845905,石榴园,829路,116.41473499990202,39.846589000016486,"[50, 99]",93.2514,巴沟,巴沟,思邈路,刘家窑桥西,27,50
石榴庄,地铁10号线内环,116.414103,39.845905,石榴园,829路,116.41473499990202,39.846589000016486,"[50, 99]",93.2514,巴沟,巴沟,思邈路,刘家窑桥西,27,50
石榴庄,地铁10号线内环,116.414103,39.845905,石榴园,专130路,116.41474199955329,39.846568999889264,"[50, 99]",91.8004,巴沟,巴沟,成和园小区,木樨园桥,27,10
石榴庄,地铁10号线内环,116.414103,39.845905,石榴园,专130路,116.41474199955329,39.846568999889264,"[50, 99]",91.8004,巴沟,巴沟,成和园小区,木樨园桥,27,10
石榴庄,地铁10号线内环,116.414103,39.845905,石榴园,专130路,116.41465000033034,39.84638999980861,"[50, 99]",71.338,巴沟,巴沟,木樨园桥,成和园小区,27,4
石榴庄,地铁10号线内环,116.414103,39.845905,石榴园,专130路,116.41465000033034,39.84638999980861,"[50, 99]",71.338,巴沟,巴沟,木樨园桥,成和园小区,27,4
石榴庄,地铁10号线内环,116.414103,39.845905,地铁石榴庄站,专76路,116.41320299979792,39.8459110001587,"[50, 99]",76.8377,巴沟,巴沟,五间楼,角门南站,27,3
石榴庄,地铁10号线内环,116.414103,39.845905,地铁石榴庄站,专76路,116.41320299979792,39.8459110001587,"[50, 99]",76.8377,巴沟,巴沟,五间楼,角门南站,27,3
大红门,地铁10号线内环,116.399154,39.845383,地铁大红门站,专34路,116.39800799978548,39.84538599974649,"[50, 99]",97.8376,巴沟,巴沟,地铁大红门站,地铁大红门站,28,0
大红门,地铁10号线内环,116.399154,39.845383,地铁大红门站,专34路,116.39800799978548,39.84538599974649,"[50, 99]",97.8376,巴沟,巴沟,地铁大红门站,地铁大红门站,28,0
大红门,地铁10号线内环,116.399154,39.845383,地铁大红门站,专76路,116.39804700027388,39.84538600030176,"[50, 99]",94.5081,巴沟,巴沟,五间楼,角门南站,28,6
大红门,地铁10号线内环,116.399154,39.845383,地铁大红门站,专76路,116.39804700027388,39.84538600030176,"[50, 99]",94.5081,巴沟,巴沟,五间楼,角门南站,28,6
莲花桥,地铁10号线内环,116.310347,39.897867,莲花桥,134路,116.31052500058215,39.89726600021725,"[50, 99]",68.5314,巴沟,巴沟,马家堡公交场站,公主坟南,38,17
莲花桥,地铁10号线内环,116.310347,39.897867,莲花桥,134路,116.31052500058215,39.89726600021725,"[50, 99]",68.5314,巴沟,巴沟,马家堡公交场站,公主坟南,38,17
莲花桥,地铁10号线内环,116.310347,39.897867,莲花桥,323路,116.31052500058215,39.89726600021725,"[50, 99]",68.5314,巴沟,巴沟,富丰桥西,知春里,38,13
莲花桥,地铁10号线内环,116.310347,39.897867,莲花桥,323路,116.31052500058215,39.89726600021725,"[50, 99]",68.5314,巴沟,巴沟,富丰桥西,知春里,38,13
莲花桥,地铁10号线内环,116.310347,39.897867,莲花桥,603路,116.31052100015972,39.897153000170924,"[50, 99]",80.7687,巴沟,巴沟,六里桥长途站,上地六街东口,38,3
莲花桥,地铁10号线内环,116.310347,39.897867,莲花桥,603路,116.31052100015972,39.897153000170924,"[50, 99]",80.7687,巴沟,巴沟,六里桥长途站,上地六街东口,38,3
莲花桥,地铁10号线内环,116.310347,39.897867,莲花桥,890路,116.31052400019229,39.897246999712145,"[50, 99]",70.5749,巴沟,巴沟,北京西站南广场,下苇甸,38,4
莲花桥,地铁10号线内环,116.310347,39.897867,莲花桥,890路,116.31052400019229,39.897246999712145,"[50, 99]",70.5749,巴沟,巴沟,北京西站南广场,下苇甸,38,4
莲花桥,地铁10号线内环,116.310347,39.897867,莲花桥,977路,116.31052499971187,39.89729199992466,"[50, 99]",65.7154,巴沟,巴沟,菜户营桥西,冯村公交场站,38,7
莲花桥,地铁10号线内环,116.310347,39.897867,莲花桥,977路,116.31052499971187,39.89729199992466,"[50, 99]",65.7154,巴沟,巴沟,菜户营桥西,冯村公交场站,38,7
莲花桥,地铁10号线内环,116.310347,39.897867,莲花桥,专3路,116.31052500048995,39.897014000224196,"[50, 99]",96.0569,巴沟,巴沟,莲花桥,七里庄,38,0
莲花桥,地铁10号线内环,116.310347,39.897867,莲花桥,专3路,116.31052500048995,39.897014000224196,"[50, 99]",96.0569,巴沟,巴沟,莲花桥,七里庄,38,0
莲花桥,地铁10号线内环,116.310347,39.897867,莲花桥,夜30路内,116.31052099989607,39.8972010001247,"[50, 99]",75.5286,巴沟,巴沟,十里河桥南,十里河桥北,38,21
莲花桥,地铁10号线内环,116.310347,39.897867,莲花桥,夜30路内,116.31052099989607,39.8972010001247,"[50, 99]",75.5286,巴沟,巴沟,十里河桥南,十里河桥北,38,21
公主坟,地铁10号线内环,116.309919,39.907469,公主坟,夜1路,116.31056200009574,39.907382999964575,"[50, 99]",55.6724,巴沟,巴沟,老山公交场站,四惠枢纽站,39,11
公主坟,地铁10号线内环,116.309919,39.907469,公主坟,夜1路,116.31056200009574,39.907382999964575,"[50, 99]",55.6724,巴沟,巴沟,老山公交场站,四惠枢纽站,39,11
西钓鱼台,地铁10号线内环,116.298064,39.923481,八里庄桥,481路,116.29746099999217,39.923260000286916,"[50, 99]",56.9914,巴沟,巴沟,吴庄公交场站,紫竹院北门,40,19
西钓鱼台,地铁10号线内环,116.298064,39.923481,八里庄桥,481路,116.29746099999217,39.923260000286916,"[50, 99]",56.9914,巴沟,巴沟,吴庄公交场站,紫竹院北门,40,19
西钓鱼台,地铁10号线内环,116.298064,39.923481,八里庄桥,632路,116.29745700058415,39.923211999761456,"[50, 99]",59.7831,巴沟,巴沟,五路,学府树公交场站,40,2
西钓鱼台,地铁10号线内环,116.298064,39.923481,八里庄桥,632路,116.29745700058415,39.923211999761456,"[50, 99]",59.7831,巴沟,巴沟,五路,学府树公交场站,40,2
车道沟,地铁10号线内环,116.293818,39.947923,车道沟桥西,424路,116.29280800043055,39.94819000031401,"[50, 99]",91.0723,巴沟,巴沟,厢白旗桥,金庄,42,18
车道沟,地铁10号线内环,116.293818,39.947923,车道沟桥西,424路,116.29280800043055,39.94819000031401,"[50, 99]",91.0723,巴沟,巴沟,厢白旗桥,金庄,42,18
火器营,地铁10号线内环,116.289058,39.965938,火器营,424路,116.28923600020212,39.96638500020762,"[50, 99]",51.9674,巴沟,巴沟,厢白旗桥,金庄,44,14
火器营,地铁10号线内环,116.289058,39.965938,火器营,424路,116.28923600020212,39.96638500020762,"[50, 99]",51.9674,巴沟,巴沟,厢白旗桥,金庄,44,14
火器营,地铁10号线内环,116.289058,39.965938,火器营,437路,116.28924499945413,39.96637599970467,"[50, 99]",51.2443,巴沟,巴沟,地铁安河桥北站,公主坟北,44,15
火器营,地铁10号线内环,116.289058,39.965938,火器营,437路,116.28924499945413,39.96637599970467,"[50, 99]",51.2443,巴沟,巴沟,地铁安河桥北站,公主坟北,44,15
火器营,地铁10号线内环,116.289058,39.965938,火器营,74路,116.2892400003382,39.96638000000683,"[50, 99]",51.5374,巴沟,巴沟,颐和园新建宫门,菜户营西路,44,5
火器营,地铁10号线内环,116.289058,39.965938,火器营,74路,116.2892400003382,39.96638000000683,"[50, 99]",51.5374,巴沟,巴沟,颐和园新建宫门,菜户营西路,44,5
大钟寺,地铁13号线,116.345139,39.966612,地铁大钟寺站,88路,116.34474000045098,39.96743499956791,"[50, 99]",97.6262,西直门,东直门,大钟寺站,草桥东路北口,1,1
大钟寺,地铁13号线,116.345139,39.966612,地铁大钟寺站,88路,116.34474000045098,39.96743499956791,"[50, 99]",97.6262,西直门,东直门,大钟寺站,草桥东路北口,1,1
大钟寺,地铁13号线,116.345139,39.966612,地铁大钟寺站,921路,116.34490900037069,39.967434999726166,"[50, 99]",93.5888,西直门,东直门,城子,地铁阜通站,1,39
大钟寺,地铁13号线,116.345139,39.966612,地铁大钟寺站,921路,116.34490900037069,39.967434999726166,"[50, 99]",93.5888,西直门,东直门,城子,地铁阜通站,1,39
大钟寺,地铁13号线,116.345139,39.966612,地铁大钟寺站,94路,116.34487399969706,39.96743500013623,"[50, 99]",94.2587,西直门,东直门,公主坟东,塔院小区南门,1,13
大钟寺,地铁13号线,116.345139,39.966612,地铁大钟寺站,94路,116.34487399969706,39.96743500013623,"[50, 99]",94.2587,西直门,东直门,公主坟东,塔院小区南门,1,13
大钟寺,地铁13号线,116.345139,39.966612,地铁大钟寺站,专168路,116.34478799994254,39.967433999611636,"[50, 99]",96.1722,西直门,东直门,白塔庵东,新街口豁口,1,3
大钟寺,地铁13号线,116.345139,39.966612,地铁大钟寺站,专168路,116.34478799994254,39.967433999611636,"[50, 99]",96.1722,西直门,东直门,白塔庵东,新街口豁口,1,3
五道口,地铁13号线,116.337742,39.992894,地铁五道口站,375路,116.3388410002246,39.99297700037493,"[50, 99]",94.0764,西直门,东直门,北京北站,东北旺中路,3,15
五道口,地铁13号线,116.337742,39.992894,地铁五道口站,375路,116.3388410002246,39.99297700037493,"[50, 99]",94.0764,西直门,东直门,北京北站,东北旺中路,3,15
五道口,地铁13号线,116.337742,39.992894,地铁五道口站,专12路环线高峰,116.33864600029641,39.99296999998351,"[50, 99]",77.4731,西直门,东直门,五道口公交场站,五道口公交场站,3,10
五道口,地铁13号线,116.337742,39.992894,地铁五道口站,专12路环线高峰,116.33864600029641,39.99296999998351,"[50, 99]",77.4731,西直门,东直门,五道口公交场站,五道口公交场站,3,10
龙泽,地铁13号线,116.319429,40.070882,地铁龙泽站,463路,116.32026899991513,40.07140599971466,"[50, 99]",92.2162,西直门,东直门,地铁龙泽站,玉衡街,7,0
龙泽,地铁13号线,116.319429,40.070882,地铁龙泽站,463路,116.32026899991513,40.07140599971466,"[50, 99]",92.2162,西直门,东直门,地铁龙泽站,玉衡街,7,0
龙泽,地铁13号线,116.319429,40.070882,地铁龙泽站,519路,116.31878499997931,40.071315000067365,"[50, 99]",72.9457,西直门,东直门,九八四医院,地铁龙泽站,7,19
龙泽,地铁13号线,116.319429,40.070882,地铁龙泽站,519路,116.31878499997931,40.071315000067365,"[50, 99]",72.9457,西直门,东直门,九八四医院,地铁龙泽站,7,19
龙泽,地铁13号线,116.319429,40.070882,地铁龙泽站,625路,116.32032600031252,40.07131100016552,"[50, 99]",90.0074,西直门,东直门,德胜门,二拨子新村,7,20
龙泽,地铁13号线,116.319429,40.070882,地铁龙泽站,625路,116.32032600031252,40.07131100016552,"[50, 99]",90.0074,西直门,东直门,德胜门,二拨子新村,7,20
龙泽,地铁13号线,116.319429,40.070882,地铁龙泽站,996路,116.32025900006143,40.071404000375765,"[50, 99]",91.417,西直门,东直门,地铁龙泽站,平西王府公交场站,7,0
龙泽,地铁13号线,116.319429,40.070882,地铁龙泽站,996路,116.32025900006143,40.071404000375765,"[50, 99]",91.417,西直门,东直门,地铁龙泽站,平西王府公交场站,7,0
龙泽,地铁13号线,116.319429,40.070882,地铁龙泽站,专102路,116.31887999964512,40.07131500006608,"[50, 99]",67.0855,西直门,东直门,回龙观桥北,地铁龙泽站,7,18
龙泽,地铁13号线,116.319429,40.070882,地铁龙泽站,专102路,116.31887999964512,40.07131500006608,"[50, 99]",67.0855,西直门,东直门,回龙观桥北,地铁龙泽站,7,18
龙泽,地铁13号线,116.319429,40.070882,地铁龙泽站,专80路环线,116.32026899991513,40.07140599971466,"[50, 99]",92.2162,西直门,东直门,骊龙园西门,骊龙园西门,7,10
龙泽,地铁13号线,116.319429,40.070882,地铁龙泽站,专80路环线,116.32026899991513,40.07140599971466,"[50, 99]",92.2162,西直门,东直门,骊龙园西门,骊龙园西门,7,10
望京西,地铁13号线,116.447359,39.995084,地铁望京西站,471路,116.4477649996563,39.99455299975225,"[50, 99]",68.4282,西直门,东直门,地铁望京西站,东湖,12,0
望京西,地铁13号线,116.447359,39.995084,地铁望京西站,471路,116.4477649996563,39.99455299975225,"[50, 99]",68.4282,西直门,东直门,地铁望京西站,东湖,12,0
望京西,地铁13号线,116.447359,39.995084,地铁望京西站,547路,116.44798500034524,39.9948790001841,"[50, 99]",57.9943,西直门,东直门,和平西桥,地铁善各庄站,12,4
望京西,地铁13号线,116.447359,39.995084,地铁望京西站,547路,116.44798500034524,39.9948790001841,"[50, 99]",57.9943,西直门,东直门,和平西桥,地铁善各庄站,12,4
望京西,地铁13号线,116.447359,39.995084,地铁望京西站,571路,116.44776500023579,39.994557000078565,"[50, 99]",68.0447,西直门,东直门,地铁望京西站,朝新嘉园,12,0
望京西,地铁13号线,116.447359,39.995084,地铁望京西站,571路,116.44776500023579,39.994557000078565,"[50, 99]",68.0447,西直门,东直门,地铁望京西站,朝新嘉园,12,0
望京西,地铁13号线,116.447359,39.995084,地铁望京西站,851路,116.44776500023579,39.994557000078565,"[50, 99]",68.0447,西直门,东直门,地铁望京西站,东窑村,12,0
望京西,地铁13号线,116.447359,39.995084,地铁望京西站,851路,116.44776500023579,39.994557000078565,"[50, 99]",68.0447,西直门,东直门,地铁望京西站,东窑村,12,0
望京西,地铁13号线,116.447359,39.995084,地铁望京西站,854路,116.4477649996563,39.99455299975225,"[50, 99]",68.4282,西直门,东直门,地铁望京西站,孙河公交场站,12,0
望京西,地铁13号线,116.447359,39.995084,地铁望京西站,854路,116.4477649996563,39.99455299975225,"[50, 99]",68.4282,西直门,东直门,地铁望京西站,孙河公交场站,12,0
望京西,地铁13号线,116.447359,39.995084,地铁望京西站,专112路,116.44773900055978,39.99449900034232,"[50, 99]",72.6583,西直门,东直门,地铁望京西站,溪阳东路东口,12,0
望京西,地铁13号线,116.447359,39.995084,地铁望京西站,专112路,116.44773900055978,39.99449900034232,"[50, 99]",72.6583,西直门,东直门,地铁望京西站,溪阳东路东口,12,0
芍药居,地铁13号线,116.435914,39.977636,地铁芍药居站,119路,116.43567299942495,39.97804700008558,"[50, 99]",50.1026,西直门,东直门,安定门,地铁芍药居站,13,17
芍药居,地铁13号线,116.435914,39.977636,地铁芍药居站,119路,116.43567299942495,39.97804700008558,"[50, 99]",50.1026,西直门,东直门,安定门,地铁芍药居站,13,17
芍药居,地铁13号线,116.435914,39.977636,地铁芍药居站,547路,116.43566799987947,39.97804700007124,"[50, 99]",50.2787,西直门,东直门,地铁善各庄站,和平西桥,13,13
芍药居,地铁13号线,116.435914,39.977636,地铁芍药居站,547路,116.43566799987947,39.97804700007124,"[50, 99]",50.2787,西直门,东直门,地铁善各庄站,和平西桥,13,13
芍药居,地铁13号线,116.435914,39.977636,地铁芍药居站,942路快车,116.4361149996613,39.977114000143104,"[50, 99]",60.5177,西直门,东直门,东直门外,茶坞火车站,13,3
芍药居,地铁13号线,116.435914,39.977636,地铁芍药居站,942路快车,116.4361149996613,39.977114000143104,"[50, 99]",60.5177,西直门,东直门,东直门外,茶坞火车站,13,3
柳芳,地铁13号线,116.432728,39.958157,地铁柳芳站,116路,116.43204399993087,39.958489999898106,"[50, 99]",69.0637,西直门,东直门,地铁柳芳站,龙潭公园,15,0
柳芳,地铁13号线,116.432728,39.958157,地铁柳芳站,116路,116.43204399993087,39.958489999898106,"[50, 99]",69.0637,西直门,东直门,地铁柳芳站,龙潭公园,15,0
柳芳,地铁13号线,116.432728,39.958157,地铁柳芳站,116路,116.43213699999602,39.95800800018486,"[50, 99]",53.0271,西直门,东直门,龙潭公园,地铁柳芳站,15,22
柳芳,地铁13号线,116.432728,39.958157,地铁柳芳站,116路,116.43213699999602,39.95800800018486,"[50, 99]",53.0271,西直门,东直门,龙潭公园,地铁柳芳站,15,22
柳芳,地铁13号线,116.432728,39.958157,地铁柳芳站,123路,116.43213699999602,39.95800800018486,"[50, 99]",53.0271,西直门,东直门,左家庄桥西,牡丹园西,15,8
柳芳,地铁13号线,116.432728,39.958157,地铁柳芳站,123路,116.43213699999602,39.95800800018486,"[50, 99]",53.0271,西直门,东直门,左家庄桥西,牡丹园西,15,8
柳芳,地铁13号线,116.432728,39.958157,地铁柳芳站,123路,116.43203699985025,39.95853400004584,"[50, 99]",72.2909,西直门,东直门,牡丹园西,香河园桥,15,16
柳芳,地铁13号线,116.432728,39.958157,地铁柳芳站,123路,116.43203699985025,39.95853400004584,"[50, 99]",72.2909,西直门,东直门,牡丹园西,香河园桥,15,16
柳芳,地铁13号线,116.432728,39.958157,地铁柳芳站,130路,116.43203000021884,39.95854199978092,"[50, 99]",73.2938,西直门,东直门,东湖,北官厅,15,23
柳芳,地铁13号线,116.432728,39.958157,地铁柳芳站,130路,116.43203000021884,39.95854199978092,"[50, 99]",73.2938,西直门,东直门,东湖,北官厅,15,23
柳芳,地铁13号线,116.432728,39.958157,地铁柳芳站,130路,116.43215700014983,39.957843000057366,"[50, 99]",59.8967,西直门,东直门,北官厅,东湖,15,4
柳芳,地铁13号线,116.432728,39.958157,地铁柳芳站,130路,116.43215700014983,39.957843000057366,"[50, 99]",59.8967,西直门,东直门,北官厅,东湖,15,4
张郭庄,地铁14号线,116.187193,39.8581,地铁张郭庄站,574路,116.18679699947,39.85774699968017,"[50, 99]",51.8,张郭庄,善各庄,大灰厂,衙门口东,0,11
张郭庄,地铁14号线,116.187193,39.8581,地铁张郭庄站,574路,116.18679699947,39.85774699968017,"[50, 99]",51.8,张郭庄,善各庄,大灰厂,衙门口东,0,11
园博园,地铁14号线,116.201643,39.861328,地铁园博园站,391路,116.20101300005886,39.86199100016287,"[50, 99]",91.249,张郭庄,善各庄,地铁园博园站,公交技校,1,0
园博园,地铁14号线,116.201643,39.861328,地铁园博园站,391路,116.20101300005886,39.86199100016287,"[50, 99]",91.249,张郭庄,善各庄,地铁园博园站,公交技校,1,0
园博园,地铁14号线,116.201643,39.861328,地铁园博园站,565路,116.20100899948451,39.862044000134965,"[50, 99]",96.2646,张郭庄,善各庄,地铁园博园站,怪村公交场站,1,0
园博园,地铁14号线,116.201643,39.861328,地铁园博园站,565路,116.20100899948451,39.862044000134965,"[50, 99]",96.2646,张郭庄,善各庄,地铁园博园站,怪村公交场站,1,0
七里庄,地铁14号线,116.293696,39.866043,七里庄,458路,116.29264800025418,39.86581399961388,"[50, 99]",92.9977,张郭庄,善各庄,南宫迎宾路南站,北京南站,5,32
七里庄,地铁14号线,116.293696,39.866043,七里庄,458路,116.29264800025418,39.86581399961388,"[50, 99]",92.9977,张郭庄,善各庄,南宫迎宾路南站,北京南站,5,32
七里庄,地铁14号线,116.293696,39.866043,七里庄,839路,116.29259500046459,39.8658070000622,"[50, 99]",97.5626,张郭庄,善各庄,东坟公交场站,刘家窑桥西,5,28
七里庄,地铁14号线,116.293696,39.866043,七里庄,839路,116.29259500046459,39.8658070000622,"[50, 99]",97.5626,张郭庄,善各庄,东坟公交场站,刘家窑桥西,5,28
七里庄,地铁14号线,116.293696,39.866043,七里庄,840路,116.29258699955263,39.86580699991912,"[50, 99]",98.2204,张郭庄,善各庄,马村公交场站,七里庄,5,55
七里庄,地铁14号线,116.293696,39.866043,七里庄,840路,116.29258699955263,39.86580699991912,"[50, 99]",98.2204,张郭庄,善各庄,马村公交场站,七里庄,5,55
七里庄,地铁14号线,116.293696,39.866043,七里庄,969路,116.29264800025418,39.86581399961388,"[50, 99]",92.9977,张郭庄,善各庄,海子角,地铁西局站,5,41
七里庄,地铁14号线,116.293696,39.866043,七里庄,969路,116.29264800025418,39.86581399961388,"[50, 99]",92.9977,张郭庄,善各庄,海子角,地铁西局站,5,41
七里庄,地铁14号线,116.293696,39.866043,七里庄,专3路,116.29275499969067,39.866443999949425,"[50, 99]",91.859,张郭庄,善各庄,莲花桥,七里庄,5,8
七里庄,地铁14号线,116.293696,39.866043,七里庄,专3路,116.29275499969067,39.866443999949425,"[50, 99]",91.859,张郭庄,善各庄,莲花桥,七里庄,5,8
西局,地铁14号线,116.303819,39.86677,地铁西局站,323路,116.30285599996472,39.866928000146615,"[50, 99]",84.0449,张郭庄,善各庄,知春里东站,富丰桥西,6,21
西局,地铁14号线,116.303819,39.86677,地铁西局站,323路,116.30285599996472,39.866928000146615,"[50, 99]",84.0449,张郭庄,善各庄,知春里东站,富丰桥西,6,21
西局,地铁14号线,116.303819,39.86677,地铁西局站,458路,116.30281799952797,39.86692400020271,"[50, 99]",87.1306,张郭庄,善各庄,北京南站,南宫迎宾路南站,6,10
西局,地铁14号线,116.303819,39.86677,地铁西局站,458路,116.30281799952797,39.86692400020271,"[50, 99]",87.1306,张郭庄,善各庄,北京南站,南宫迎宾路南站,6,10
西局,地铁14号线,116.303819,39.86677,地铁西局站,483路,116.30278000026495,39.86692000025341,"[50, 99]",90.2294,张郭庄,善各庄,西红门西站,丰台路口,6,18
西局,地铁14号线,116.303819,39.86677,地铁西局站,483路,116.30278000026495,39.86692000025341,"[50, 99]",90.2294,张郭庄,善各庄,西红门西站,丰台路口,6,18
西局,地铁14号线,116.303819,39.86677,地铁西局站,531路,116.30272699975244,39.866912999918014,"[50, 99]",94.5445,张郭庄,善各庄,丽泽桥,吴庄公交场站,6,2
西局,地铁14号线,116.303819,39.86677,地铁西局站,531路,116.30272699975244,39.866912999918014,"[50, 99]",94.5445,张郭庄,善各庄,丽泽桥,吴庄公交场站,6,2
西局,地铁14号线,116.303819,39.86677,地铁西局站,830路,116.30272100008285,39.86691800037927,"[50, 99]",95.1439,张郭庄,善各庄,菜户营桥西,怪村公交场站,6,4
西局,地铁14号线,116.303819,39.86677,地铁西局站,830路,116.30272100008285,39.86691800037927,"[50, 99]",95.1439,张郭庄,善各庄,菜户营桥西,怪村公交场站,6,4
西局,地铁14号线,116.303819,39.86677,地铁西局站,83路,116.30271899988006,39.866912999578844,"[50, 99]",95.2176,张郭庄,善各庄,西单路口南,怡海花园西门,6,20
西局,地铁14号线,116.303819,39.86677,地铁西局站,83路,116.30271899988006,39.866912999578844,"[50, 99]",95.2176,张郭庄,善各庄,西单路口南,怡海花园西门,6,20
西局,地铁14号线,116.303819,39.86677,地铁西局站,958路,116.30272599971916,39.86691799980116,"[50, 99]",94.7237,张郭庄,善各庄,龙潭公园,雍王府,6,17
西局,地铁14号线,116.303819,39.86677,地铁西局站,958路,116.30272599971916,39.86691799980116,"[50, 99]",94.7237,张郭庄,善各庄,龙潭公园,雍王府,6,17
西局,地铁14号线,116.303819,39.86677,地铁西局站,969路,116.30269499990435,39.86691799994578,"[50, 99]",97.3302,张郭庄,善各庄,地铁西局站,海子角,6,0
西局,地铁14号线,116.303819,39.86677,地铁西局站,969路,116.30269499990435,39.86691799994578,"[50, 99]",97.3302,张郭庄,善各庄,地铁西局站,海子角,6,0
西局,地铁14号线,116.303819,39.86677,地铁西局站,973路,116.30277799974208,39.86692300023436,"[50, 99]",90.4594,张郭庄,善各庄,东窑村,大瓦窑公交场站,6,57
西局,地铁14号线,116.303819,39.86677,地铁西局站,973路,116.30277799974208,39.86692300023436,"[50, 99]",90.4594,张郭庄,善各庄,东窑村,大瓦窑公交场站,6,57
东管头,地铁14号线,116.3209,39.867769,丽泽桥东,134路,116.32116300043504,39.86708799994646,"[50, 99]",78.9802,张郭庄,善各庄,公主坟南,马家堡公交场站,7,8
